"","cage","site","depth","station","week","survivors","avlength","SD","tl","biom","min.do","max.do","mean.do","sd.do","min.temp","max.temp","mean.temp","sd.T","do.dur","temp.dur","mean.sal","sd.sal","ssat"
"262","SS3","S","shallow","SS",3,6,46.33333333,11.81336343,278,1462.73853695322,4.72,13.76,7.98189269746647,1.51787631311047,15.95,24.45,19.8714754098361,2.22801063776777,0,0,31.1068982116244,1.02298974967352,2715
"263","SS3","S","shallow","SS",4,3,50.33333333,6.798692685,151,811.390544413771,3.38,15.72,7.71729965156794,2.36931986855851,20.01,24.57,21.9212020905923,1.09066823149838,0,0,29.3947996515679,0.867387600375026,2295
"264","SS3","S","shallow","SS",5,3,51,4.546060566,153,815.998977165692,2.77,13.94,7.10190352020861,1.96788538110989,20.24,27.32,22.4102998696219,1.18597825736061,0,60,31.878849934811,1.36836219751931,3255
"265","SS3","S","shallow","SS",6,3,57.66666667,4.18993503,173,1249.3140302029,4.4,12,6.65900869565217,1.48344636812456,20.79,26.62,22.6328695652174,1.4523424340268,0,0,32.2592100869565,1.01634118127831,1260
"266","SS3","S","shallow","SS",7,3,56.33333333,8.178562764,169,1226.49870007393,1.1,14.49,6.8899739243807,2.57581176828543,20.62,26.16,22.406518904824,1.10989403057539,195,0,30.9681396349413,0.88673393583989,3300
"267","SS3","S","shallow","SS",8,3,58.33333333,7.363574011,175,1363.71246032248,2.8,13.48,6.76073043478261,2.00590256745806,20.6,25.26,22.6013043478261,1.14962872490228,0,0,32.6573299130435,1.42533239681251,1785
"268","SS3","S","shallow","SS",9,3,63.66666667,9.104333522,191,1893.78918873572,2.31,14.18,7.20113428943937,2.25415141043354,21.97,25.04,23.452294654498,0.623567979723881,0,0,31.848782398957,0.529252258372764,3225
"269","SS3","S","shallow","SS",10,3,63.33333333,6.944222219,190,1802.94542525478,1.7,13.25,6.79230654761905,2.08355763218435,20.53,26.27,23.0460416666667,1.13175152151787,15,0,32.8016142857143,0.777433937545293,2235
"270","SS3","S","shallow","SS",11,3,71,6.164414003,213,2652.71053227674,3.98,11.64,6.80364820846906,1.78740693092703,19.7,24.23,22.1221986970684,1.16444172101038,0,0,32.86382752443,0.539154103586433,1860
"271","SS4","S","shallow","SS",0,10,42.7,9.24175308,427,1691.41823215808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","SS4","S","shallow","SS",1,7,46,8,322,1437.44799436528,4.68,11.87,7.60576655052265,1.51689416588707,15.58,22.75,19.3258710801394,1.26697666441313,0,0,29.281587630662,1.05082683168816,1290
"273","SS4","S","shallow","SS",2,5,42.4,5.782732918,212,736.552853604389,5.09,13.11,8.39660574412533,1.80750923661196,15.21,22.73,18.5632898172324,1.53026663047347,0,0,30.7082190600522,0.840957643817489,3990
"274","SS4","S","shallow","SS",3,2,49.5,2.5,99,477.033059738995,4.72,13.76,7.98189269746647,1.51787631311047,15.95,24.45,19.8714754098361,2.22801063776777,0,0,31.1068982116244,1.02298974967352,2715
"275","SS4","S","shallow","SS",4,2,56,1,112,733.656938783959,3.38,15.72,7.71729965156794,2.36931986855851,20.01,24.57,21.9212020905923,1.09066823149838,0,0,29.3947996515679,0.867387600375026,2295
"276","SS4","S","shallow","SS",5,2,52.5,1.5,105,583.955788854547,2.77,13.94,7.10190352020861,1.96788538110989,20.24,27.32,22.4102998696219,1.18597825736061,0,60,31.878849934811,1.36836219751931,3255
